applicant_index,original_sex_code,original_sex_group,original_group,flipped_sex_code,flipped_sex_group,flipped_group,actual_default,original_probability,flipped_probability,absolute_probability_change,baseline_decision_changed,recall_policy_decision_changed
1283,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.083863586,0.083863586,0.0,False,False
1290,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17641065,0.17641065,0.0,False,False
1291,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.21018709,0.21018709,0.0,False,False
1292,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12388725,0.12388725,0.0,False,False
1294,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14943981,0.14943981,0.0,False,False
1297,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10681654,0.10681654,0.0,False,False
1302,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2286971,0.2286971,0.0,False,False
1348,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05289529,0.05289529,0.0,False,False
1350,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.32158995,0.32158995,0.0,False,False
1352,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16970474,0.16970474,0.0,False,False
1354,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13875943,0.13875943,0.0,False,False
1357,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7236867,0.7236867,0.0,False,False
1366,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11864936,0.11864936,0.0,False,False
1375,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3020365,0.3020365,0.0,False,False
1376,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16262962,0.16262962,0.0,False,False
1383,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.036387306,0.036387306,0.0,False,False
1384,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10180695,0.10180695,0.0,False,False
1388,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.049964964,0.049964964,0.0,False,False
1394,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0643295,0.0643295,0.0,False,False
1396,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.49534592,0.49534592,0.0,False,False
1399,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23557062,0.23557062,0.0,False,False
1401,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.6777735,0.6777735,0.0,False,False
1402,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.15225215,0.15225215,0.0,False,False
1403,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10744152,0.10744152,0.0,False,False
1416,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10023909,0.10023909,0.0,False,False
1417,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.44826347,0.44826347,0.0,False,False
1420,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.0920389,0.0920389,0.0,False,False
1425,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11928864,0.11928864,0.0,False,False
1437,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.08188235,0.08188235,0.0,False,False
1439,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15061404,0.15061404,0.0,False,False
1441,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07866602,0.07866602,0.0,False,False
1442,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.30240223,0.30240223,0.0,False,False
1443,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.092141464,0.092141464,0.0,False,False
1446,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.24783412,0.24783412,0.0,False,False
1448,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.21866359,0.21866359,0.0,False,False
1450,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14632241,0.14632241,0.0,False,False
1458,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.08414769,0.08414769,0.0,False,False
1463,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.058571752,0.058571752,0.0,False,False
1464,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.04780031,0.04780031,0.0,False,False
1468,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.20205797,0.20205797,0.0,False,False
1474,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.0724777,0.0724777,0.0,False,False
1483,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10219201,0.10219201,0.0,False,False
1486,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.029523922,0.029523922,0.0,False,False
1490,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.03379424,0.03379424,0.0,False,False
1492,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.6748514,0.6748514,0.0,False,False
1496,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.79988426,0.79988426,0.0,False,False
1499,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.33089077,0.33089077,0.0,False,False
1521,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.8197099,0.8197099,0.0,False,False
1526,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14082752,0.14082752,0.0,False,False
1527,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.08433532,0.08433532,0.0,False,False
1534,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.102682896,0.102682896,0.0,False,False
1538,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14425957,0.14425957,0.0,False,False
1543,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16036893,0.16036893,0.0,False,False
1551,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.055860285,0.055860285,0.0,False,False
1559,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14553559,0.14553559,0.0,False,False
1565,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18775108,0.18775108,0.0,False,False
1566,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.059569348,0.059569348,0.0,False,False
1567,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12772891,0.12772891,0.0,False,False
1578,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16867325,0.16867325,0.0,False,False
1579,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10066018,0.10066018,0.0,False,False
1587,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06659608,0.06659608,0.0,False,False
1591,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.4413874,0.4413874,0.0,False,False
1602,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11402693,0.11402693,0.0,False,False
1609,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16261634,0.16261634,0.0,False,False
1614,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.19371095,0.19371095,0.0,False,False
1626,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16208091,0.16208091,0.0,False,False
1631,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.042261608,0.042261608,0.0,False,False
1634,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1572468,0.1572468,0.0,False,False
1637,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.67129385,0.67129385,0.0,False,False
1649,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12837772,0.12837772,0.0,False,False
1654,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1600226,0.1600226,0.0,False,False
1659,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17584784,0.17584784,0.0,False,False
1662,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2815867,0.2815867,0.0,False,False
1664,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15833603,0.15833603,0.0,False,False
1670,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15901043,0.15901043,0.0,False,False
1674,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.073024705,0.073024705,0.0,False,False
1675,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.11514692,0.11514692,0.0,False,False
1678,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.28549227,0.28549227,0.0,False,False
1684,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08474114,0.08474114,0.0,False,False
1689,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.40967426,0.40967426,0.0,False,False
1702,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.13546917,0.13546917,0.0,False,False
1705,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.40676203,0.40676203,0.0,False,False
1706,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.81879205,0.81879205,0.0,False,False
1707,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.045601245,0.045601245,0.0,False,False
1723,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.061972667,0.061972667,0.0,False,False
1734,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11346479,0.11346479,0.0,False,False
1737,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.38729712,0.38729712,0.0,False,False
1743,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14941818,0.14941818,0.0,False,False
1753,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07760528,0.07760528,0.0,False,False
1755,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.19065407,0.19065407,0.0,False,False
1757,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.36217713,0.36217713,0.0,False,False
1758,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0892755,0.0892755,0.0,False,False
1759,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.31793326,0.31793326,0.0,False,False
1768,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10152358,0.10152358,0.0,False,False
1773,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.78720534,0.78720534,0.0,False,False
1784,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.106087826,0.106087826,0.0,False,False
1788,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1563794,0.1563794,0.0,False,False
1794,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.19519396,0.19519396,0.0,False,False
1795,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.4088823,0.4088823,0.0,False,False
1813,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.67398566,0.67398566,0.0,False,False
1817,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16635704,0.16635704,0.0,False,False
1821,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06354918,0.06354918,0.0,False,False
1825,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.073411174,0.073411174,0.0,False,False
1830,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.18070053,0.18070053,0.0,False,False
1835,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.54648036,0.54648036,0.0,False,False
1837,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.1472572,0.1472572,0.0,False,False
1840,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13608807,0.13608807,0.0,False,False
1843,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.1517502,0.1517502,0.0,False,False
1844,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.23291907,0.23291907,0.0,False,False
1860,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16671365,0.16671365,0.0,False,False
1888,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.49297485,0.49297485,0.0,False,False
1894,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.4068116,0.4068116,0.0,False,False
1902,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07321634,0.07321634,0.0,False,False
1911,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.092346266,0.092346266,0.0,False,False
1932,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11103556,0.11103556,0.0,False,False
1933,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.25424522,0.25424522,0.0,False,False
1935,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13540697,0.13540697,0.0,False,False
1942,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.097997226,0.097997226,0.0,False,False
1949,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.043479737,0.043479737,0.0,False,False
1951,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07751336,0.07751336,0.0,False,False
1956,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.86449033,0.86449033,0.0,False,False
1960,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.64529264,0.64529264,0.0,False,False
1961,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.039944876,0.039944876,0.0,False,False
1966,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18051629,0.18051629,0.0,False,False
1972,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.047706,0.047706,0.0,False,False
1976,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.124331474,0.124331474,0.0,False,False
1978,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.108352914,0.108352914,0.0,False,False
1983,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.33964473,0.33964473,0.0,False,False
1988,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.73306817,0.73306817,0.0,False,False
1991,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.65868646,0.65868646,0.0,False,False
1994,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.270966,0.270966,0.0,False,False
2008,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.26814634,0.26814634,0.0,False,False
2012,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7454921,0.7454921,0.0,False,False
2016,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.5731766,0.5731766,0.0,False,False
2023,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.04821166,0.04821166,0.0,False,False
2030,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.056903683,0.056903683,0.0,False,False
2034,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20494658,0.20494658,0.0,False,False
2036,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.043563463,0.043563463,0.0,False,False
2052,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.25682747,0.25682747,0.0,False,False
2054,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18709226,0.18709226,0.0,False,False
2055,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.26704028,0.26704028,0.0,False,False
2070,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08124491,0.08124491,0.0,False,False
2073,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1476622,0.1476622,0.0,False,False
2076,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.29311323,0.29311323,0.0,False,False
2079,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.5020472,0.5020472,0.0,False,False
2080,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14722073,0.14722073,0.0,False,False
2081,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13115206,0.13115206,0.0,False,False
2082,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.33865866,0.33865866,0.0,False,False
2085,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.32702473,0.32702473,0.0,False,False
2090,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.29491693,0.29491693,0.0,False,False
2091,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.3357038,0.3357038,0.0,False,False
2092,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16364388,0.16364388,0.0,False,False
2101,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.8084934,0.8084934,0.0,False,False
2103,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.05187726,0.05187726,0.0,False,False
2109,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05767624,0.05767624,0.0,False,False
2114,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.8401627,0.8401627,0.0,False,False
2117,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.3762699,0.3762699,0.0,False,False
2133,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.074510664,0.074510664,0.0,False,False
2141,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.17986444,0.17986444,0.0,False,False
2142,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.57584655,0.57584655,0.0,False,False
2150,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.09822848,0.09822848,0.0,False,False
2151,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.102596134,0.102596134,0.0,False,False
2154,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09854628,0.09854628,0.0,False,False
2156,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.16140391,0.16140391,0.0,False,False
2159,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.34001195,0.34001195,0.0,False,False
2167,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.7899802,0.7899802,0.0,False,False
2170,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09344045,0.09344045,0.0,False,False
2171,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06965116,0.06965116,0.0,False,False
2175,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12897435,0.12897435,0.0,False,False
2183,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20160325,0.20160325,0.0,False,False
2194,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.108470075,0.108470075,0.0,False,False
2199,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.10160463,0.10160463,0.0,False,False
2203,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.22320561,0.22320561,0.0,False,False
2206,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14511615,0.14511615,0.0,False,False
2207,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.19963028,0.19963028,0.0,False,False
2213,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06601839,0.06601839,0.0,False,False
2214,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.22234997,0.22234997,0.0,False,False
2215,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.28336325,0.28336325,0.0,False,False
2220,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.23290385,0.23290385,0.0,False,False
2226,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.15191373,0.15191373,0.0,False,False
2228,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14312306,0.14312306,0.0,False,False
2237,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06285212,0.06285212,0.0,False,False
2240,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08015503,0.08015503,0.0,False,False
2245,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14961399,0.14961399,0.0,False,False
2246,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.08173661,0.08173661,0.0,False,False
2247,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.3839717,0.3839717,0.0,False,False
2248,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.22636248,0.22636248,0.0,False,False
2251,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.74856925,0.74856925,0.0,False,False
2253,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.2083399,0.2083399,0.0,False,False
2254,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15727687,0.15727687,0.0,False,False
2255,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.6535892,0.6535892,0.0,False,False
2265,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.13243124,0.13243124,0.0,False,False
2267,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16945589,0.16945589,0.0,False,False
2270,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11297455,0.11297455,0.0,False,False
2274,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1292749,0.1292749,0.0,False,False
2278,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.68224937,0.68224937,0.0,False,False
2289,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.13068815,0.13068815,0.0,False,False
2291,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.45773903,0.45773903,0.0,False,False
2300,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.66603255,0.66603255,0.0,False,False
2306,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.4209374,0.4209374,0.0,False,False
2310,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.36273313,0.36273313,0.0,False,False
2314,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06796866,0.06796866,0.0,False,False
2317,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1639463,0.1639463,0.0,False,False
2321,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.54530525,0.54530525,0.0,False,False
2325,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14584701,0.14584701,0.0,False,False
2329,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16099624,0.16099624,0.0,False,False
2333,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.27199793,0.27199793,0.0,False,False
2335,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12671532,0.12671532,0.0,False,False
2353,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07525929,0.07525929,0.0,False,False
2360,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.34415752,0.34415752,0.0,False,False
2366,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.09394197,0.09394197,0.0,False,False
2368,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.061215118,0.061215118,0.0,False,False
2369,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12201507,0.12201507,0.0,False,False
2370,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07807553,0.07807553,0.0,False,False
2375,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.7480401,0.7480401,0.0,False,False
2381,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.055919226,0.055919226,0.0,False,False
2386,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18352686,0.18352686,0.0,False,False
2392,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.7351157,0.7351157,0.0,False,False
2394,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15223119,0.15223119,0.0,False,False
2395,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08868204,0.08868204,0.0,False,False
2401,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15633604,0.15633604,0.0,False,False
2405,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.8486091,0.8486091,0.0,False,False
2418,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.33425766,0.33425766,0.0,False,False
2421,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7777916,0.7777916,0.0,False,False
2422,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16386998,0.16386998,0.0,False,False
2425,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.39835054,0.39835054,0.0,False,False
2426,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.288556,0.288556,0.0,False,False
2427,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.49568465,0.49568465,0.0,False,False
2432,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.6681595,0.6681595,0.0,False,False
2434,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7767724,0.7767724,0.0,False,False
2442,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06640376,0.06640376,0.0,False,False
2443,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.33859032,0.33859032,0.0,False,False
2444,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.24676183,0.24676183,0.0,False,False
2453,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2343485,0.2343485,0.0,False,False
2454,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05131443,0.05131443,0.0,False,False
2457,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.52190596,0.52190596,0.0,False,False
2460,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.042011052,0.042011052,0.0,False,False
2466,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.100744516,0.100744516,0.0,False,False
2471,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.8210827,0.8210827,0.0,False,False
2473,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14555876,0.14555876,0.0,False,False
2478,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1836556,0.1836556,0.0,False,False
2479,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.095484406,0.095484406,0.0,False,False
2480,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.34150848,0.34150848,0.0,False,False
